date,channel,traffic,conversion_rate,signups
2026-01-21,paid,2935.0,0.0626,183.0
2026-01-21,referral,1020.0,0.0707,70.0
2026-01-22,organic,3714.0,0.0412,164.0
2026-01-22,paid,2672.0,0.0726,199.0
2026-01-22,referral,879.0,0.0762,71.0
2026-01-23,organic,3914.0,0.042,165.0
2026-01-23,paid,2299.0,0.0598,134.0
2026-01-23,referral,876.0,0.0893,88.0
2026-01-24,organic,2215.0,0.0387,79.0
2026-01-24,paid,1347.0,0.0607,78.0
2026-01-24,referral,579.0,0.0857,44.0
2026-01-25,organic,2130.0,0.0477,100.0
2026-01-25,paid,1286.0,0.0607,77.0
2026-01-25,referral,552.0,0.0885,51.0
2026-01-26,organic,4490.0,0.0448,188.0
2026-01-26,paid,2881.0,0.0661,184.0
2026-01-26,referral,1007.0,0.0811,59.0
2026-01-27,organic,4634.0,0.0485,187.0
2026-01-27,paid,2620.0,0.0614,163.0
2026-01-27,referral,1026.0,0.0757,89.0
2026-01-28,organic,4322.0,0.0466,194.0
2026-01-28,paid,2720.0,0.066,157.0
2026-01-28,referral,915.0,0.0886,72.0
2026-01-29,organic,3951.0,0.042,181.0
2026-01-29,paid,2685.0,0.0615,177.0
2026-01-29,referral,976.0,0.1025,97.0
2026-01-30,organic,3670.0,0.0414,169.0
2026-01-30,paid,2490.0,0.0541,134.0
2026-01-30,referral,806.0,0.0928,57.0
2026-01-31,organic,2120.0,0.0451,96.0
2026-01-31,paid,1550.0,0.063,86.0
2026-01-31,referral,531.0,0.084,41.0
2026-02-01,organic,2009.0,0.0459,82.0
2026-02-01,paid,1339.0,0.0533,65.0
2026-02-01,referral,505.0,0.0835,48.0
2026-02-02,organic,4232.0,0.0442,185.0
2026-02-02,paid,2550.0,0.0664,166.0
2026-02-02,referral,1004.0,0.0853,86.0
2026-02-03,organic,3985.0,0.0429,178.0
2026-02-03,paid,2587.0,0.059,140.0
2026-02-03,referral,884.0,0.0809,73.0
2026-02-04,organic,4270.0,0.0431,184.0
2026-02-04,paid,2664.0,0.0618,150.0
2026-02-04,referral,999.0,0.087,96.0
2026-02-05,organic,4224.0,0.056,204.0
2026-02-05,paid,2557.0,0.0612,161.0
2026-02-05,referral,939.0,0.0912,74.0
2026-02-06,organic,4034.0,0.048,176.0
2026-02-06,paid,2300.0,0.0633,139.0
2026-02-06,referral,816.0,0.0884,72.0
2026-02-07,organic,2348.0,0.0419,99.0
2026-02-07,paid,1571.0,0.0578,100.0
2026-02-07,referral,520.0,0.0819,35.0
2026-02-08,organic,2439.0,0.0477,130.0
2026-02-08,paid,1249.0,0.0614,68.0
2026-02-08,referral,466.0,0.086,47.0
2026-02-09,organic,4571.0,0.0461,205.0
2026-02-09,paid,2592.0,0.0616,159.0
2026-02-09,referral,947.0,0.0842,72.0
2026-02-10,organic,4342.0,0.0413,181.0
2026-02-10,paid,2751.0,0.027639999999999998,76.0
2026-02-10,referral,980.0,0.0857,101.0
2026-02-11,organic,4136.0,0.0432,166.0
2026-02-11,paid,2592.0,0.023960000000000002,62.0
2026-02-11,referral,1006.0,0.0899,94.0
2026-02-12,organic,4080.0,0.0456,175.0
2026-02-12,paid,2486.0,0.0236,59.0
2026-02-12,referral,939.0,0.0936,93.0
2026-02-13,organic,3506.0,0.0494,169.0
2026-02-13,paid,2455.0,0.02108,52.0
2026-02-13,referral,930.0,0.0825,86.0
2026-02-14,organic,2127.0,0.0473,105.0
2026-02-14,paid,1399.0,0.023400000000000004,33.0
2026-02-14,referral,547.0,0.0773,29.0
2026-02-15,organic,2253.0,0.0398,69.0
2026-02-15,paid,1407.0,0.02476,35.0
2026-02-15,referral,580.0,0.0888,46.0
2026-02-16,organic,3940.0,0.0511,222.0
2026-02-16,paid,2405.0,0.02316,56.0
2026-02-16,referral,921.0,0.0824,73.0
2026-02-17,organic,4508.0,0.0495,214.0
2026-02-17,paid,2732.0,0.02572,70.0
2026-02-17,referral,970.0,0.0922,88.0
2026-02-18,organic,4195.0,0.0452,202.0
2026-02-18,paid,2787.0,0.023960000000000002,67.0
2026-02-18,referral,1074.0,0.0963,98.0
2026-02-19,organic,4672.0,0.0504,228.0
2026-02-19,paid,2391.0,0.024,57.0
2026-02-19,referral,1009.0,0.0857,87.0
2026-02-20,organic,4097.0,0.0456,184.0
2026-02-20,paid,2304.0,0.02492,57.0
2026-02-20,referral,864.0,0.0942,56.0
2026-02-21,organic,2368.0,0.0443,109.0
2026-02-21,paid,1444.0,0.02656,38.0
2026-02-21,referral,540.0,0.0849,42.0
2026-02-22,organic,2114.0,0.0489,110.0
2026-02-22,paid,1432.0,0.0238,34.0
2026-02-22,referral,496.0,0.0849,39.0
2026-02-23,organic,4057.0,0.0434,167.0
2026-02-23,paid,2584.0,0.0228,59.0
2026-02-23,referral,812.0,0.0978,82.0
2026-02-24,organic,4399.0,0.0426,183.0
2026-02-24,paid,2428.0,0.0236,57.0
2026-02-24,referral,1041.0,0.0912,82.0
2026-02-25,organic,4602.0,0.0514,250.0
2026-02-25,paid,2867.0,0.023280000000000002,67.0
2026-02-25,referral,1006.0,0.092,97.0
2026-02-26,organic,4329.0,0.0366,172.0
2026-02-26,paid,2615.0,0.028160000000000004,74.0
2026-02-26,referral,999.0,0.0977,112.0
2026-02-27,organic,3542.0,0.0416,154.0
2026-02-27,paid,2455.0,0.019880000000000002,49.0
2026-02-27,referral,819.0,0.0874,73.0
2026-02-28,organic,2205.0,0.0473,103.0
2026-02-28,paid,1459.0,0.020960000000000003,31.0
2026-02-28,referral,588.0,0.0899,51.0
2026-03-01,organic,2197.0,0.0488,115.0
2026-03-01,paid,1331.0,0.02416,32.0
2026-03-01,referral,504.0,0.0901,44.0
2026-03-02,organic,4420.0,0.0455,169.0
2026-03-02,paid,2605.0,0.02044,53.0
2026-03-02,referral,922.0,0.0996,97.0
2026-03-03,organic,4102.0,0.047,200.0
2026-03-03,paid,2455.0,0.022000000000000002,54.0
2026-03-03,referral,989.0,0.0924,92.0
2026-03-04,organic,4297.0,0.0443,175.0
2026-03-04,paid,2931.0,0.02488,73.0
2026-03-04,referral,903.0,0.0841,83.0
2026-03-05,organic,4547.0,0.0419,195.0
2026-03-05,paid,2674.0,0.023080000000000003,62.0
2026-03-05,referral,983.0,0.077,70.0
2026-03-06,organic,3562.0,0.0418,133.0
2026-03-06,paid,2311.0,0.020880000000000003,48.0
2026-03-06,referral,980.0,0.0807,78.0
2026-03-07,organic,2444.0,0.051,115.0
2026-03-07,paid,1434.0,0.02416,35.0
2026-03-07,referral,559.0,0.0991,60.0
2026-03-08,organic,2225.0,0.039,77.0
2026-03-08,paid,1468.0,0.026800000000000004,39.0
2026-03-08,referral,489.0,0.0945,36.0
2026-03-09,organic,4261.0,0.0404,189.0
2026-03-09,paid,2615.0,0.023440000000000003,61.0
2026-03-09,referral,979.0,0.0856,91.0
2026-03-10,organic,4479.0,0.0436,195.0
2026-03-10,paid,2551.0,0.02384,61.0
2026-03-10,referral,1022.0,0.0685,76.0
2026-03-11,organic,4403.0,0.0506,225.0
2026-03-11,paid,2750.0,0.0242,67.0
2026-03-11,referral,876.0,0.0904,86.0
2026-03-12,organic,4373.0,0.0426,205.0
2026-03-12,paid,2487.0,0.026400000000000003,66.0
2026-03-12,referral,864.0,0.1019,88.0
2026-03-13,organic,4159.0,0.0463,166.0
2026-03-13,paid,2818.0,0.02244,63.0
2026-03-13,referral,868.0,0.0861,70.0
2026-03-14,organic,2210.0,0.0443,115.0
2026-03-14,paid,1583.0,0.02256,36.0
2026-03-14,referral,539.0,0.09,52.0
2026-03-15,organic,2358.0,0.039,79.0
2026-03-15,paid,1173.0,0.023080000000000003,27.0
2026-03-15,referral,468.0,0.095,52.0
2026-03-16,organic,4013.0,0.0436,193.0
2026-03-16,paid,2516.0,0.02092,53.0
2026-03-16,referral,885.0,0.0861,77.0
2026-03-17,organic,4049.0,0.0461,179.0
2026-03-17,paid,2432.0,0.01984,48.0
2026-03-17,referral,987.0,0.0823,84.0
2026-03-18,organic,3806.0,0.0476,177.0
2026-03-18,paid,2814.0,0.024120000000000003,68.0
2026-03-18,referral,1005.0,0.0956,82.0
2026-03-19,organic,4504.0,0.0464,205.0
2026-03-19,paid,2642.0,0.02832,75.0
2026-03-19,referral,883.0,0.081,68.0
2026-03-20,organic,3674.0,0.0401,128.0
2026-03-20,paid,2364.0,0.025440000000000004,60.0
2026-03-20,referral,801.0,0.0935,68.0
2026-03-21,organic,2446.0,0.0403,86.0
2026-03-21,paid,1431.0,0.025080000000000005,36.0
2026-03-21,referral,549.0,0.0912,46.0
2026-03-22,organic,2328.0,0.0464,105.0
2026-03-22,paid,1491.0,0.023080000000000003,34.0
2026-03-22,referral,451.0,0.0865,43.0
2026-03-23,organic,4516.0,0.0436,195.0
2026-03-23,paid,2706.0,0.01844,50.0
2026-03-23,referral,931.0,0.0913,85.0
2026-03-24,organic,4396.0,0.0428,175.0
2026-03-24,paid,2602.0,0.02424,63.0
2026-03-24,referral,876.0,0.0878,78.0
2026-03-25,organic,4296.0,0.0425,179.0
2026-03-25,paid,2676.0,0.028000000000000004,75.0
2026-03-25,referral,1009.0,0.0912,98.0
2026-03-26,organic,4036.0,0.0424,186.0
2026-03-26,paid,2647.0,0.02416,64.0
2026-03-26,referral,822.0,0.0863,66.0
2026-03-27,organic,3922.0,0.0474,177.0
2026-03-27,paid,2054.0,0.027000000000000003,55.0
2026-03-27,referral,769.0,0.0898,76.0
2026-03-28,organic,2306.0,0.0421,108.0
2026-03-28,paid,1467.0,0.02392,35.0
2026-03-28,referral,541.0,0.0885,59.0
2026-03-29,organic,2282.0,0.0422,97.0
2026-03-29,paid,1241.0,0.0212,26.0
2026-03-29,referral,485.0,0.0946,43.0
2026-03-30,organic,4413.0,0.0524,242.0
2026-03-30,paid,2782.0,0.023960000000000002,67.0
2026-03-30,referral,902.0,0.091,81.0
2026-03-31,organic,3948.0,0.0435,185.0
2026-03-31,paid,2816.0,0.022600000000000002,64.0
2026-03-31,referral,948.0,0.0939,93.0
