date,channel,traffic,conversion_rate,signups
2026-01-18,organic,2078.0,0.0483,94.0
2026-01-18,paid,1381.0,0.0595,94.0
2026-01-18,referral,495.0,0.0792,29.0
2026-01-19,organic,4352.0,0.0475,207.0
2026-01-19,paid,2545.0,0.0598,123.0
2026-01-19,referral,953.0,0.0818,84.0
2026-01-20,organic,4546.0,0.0488,249.0
2026-01-20,paid,2504.0,0.0459,105.0
2026-01-20,referral,935.0,0.0905,79.0
2026-01-21,organic,4522.0,0.0505,262.0
2026-01-21,paid,2935.0,0.0645,204.0
2026-01-21,referral,949.0,0.1003,89.0
2026-01-22,organic,4677.0,0.0435,182.0
2026-01-22,paid,2516.0,0.0584,159.0
2026-01-22,referral,904.0,0.081,66.0
2026-01-23,organic,3271.0,0.043,146.0
2026-01-23,paid,2336.0,0.0589,120.0
2026-01-23,referral,895.0,0.1005,97.0
2026-01-24,organic,2476.0,0.0419,112.0
2026-01-24,paid,1555.0,0.0526,89.0
2026-01-24,referral,546.0,0.0774,48.0
2026-01-25,organic,1870.0,0.0454,84.0
2026-01-25,paid,1392.0,0.0601,80.0
2026-01-25,referral,544.0,0.1084,59.0
2026-01-26,organic,4689.0,0.042,174.0
2026-01-26,paid,2387.0,0.0649,187.0
2026-01-26,referral,1024.0,0.0783,81.0
2026-01-27,organic,3847.0,0.0436,167.0
2026-01-27,paid,2708.0,0.0587,147.0
2026-01-27,referral,1002.0,0.097,85.0
2026-01-28,organic,4689.0,0.0467,212.0
2026-01-28,paid,2537.0,0.0601,152.0
2026-01-28,referral,1022.0,0.079,71.0
2026-01-29,organic,3967.0,0.05,184.0
2026-01-29,paid,2579.0,0.0646,152.0
2026-01-29,referral,890.0,0.0916,75.0
2026-01-30,organic,3973.0,0.0452,182.0
2026-01-30,paid,2433.0,0.0611,147.0
2026-01-30,referral,917.0,0.1033,88.0
2026-01-31,organic,2442.0,0.0468,113.0
2026-01-31,paid,1371.0,0.0613,82.0
2026-01-31,referral,510.0,0.0856,39.0
2026-02-01,organic,2341.0,0.0389,90.0
2026-02-01,paid,1293.0,0.0606,75.0
2026-02-01,referral,522.0,0.0857,47.0
2026-02-02,organic,4364.0,0.048,213.0
2026-02-02,paid,2358.0,0.0577,141.0
2026-02-02,referral,852.0,0.0968,92.0
2026-02-03,organic,4624.0,0.0508,243.0
2026-02-03,paid,2649.0,0.0583,169.0
2026-02-03,referral,939.0,0.0941,90.0
2026-02-04,organic,3907.0,0.0455,172.0
2026-02-04,paid,2618.0,0.0575,157.0
2026-02-04,referral,865.0,0.1041,90.0
2026-02-05,organic,3983.0,0.0511,213.0
2026-02-05,paid,2911.0,0.0642,185.0
2026-02-05,referral,999.0,0.0871,77.0
2026-02-06,organic,3439.0,0.0425,136.0
2026-02-06,paid,2395.0,0.0556,115.0
2026-02-06,referral,882.0,0.0779,77.0
2026-02-07,organic,2489.0,0.0442,110.0
2026-02-07,paid,1554.0,0.0538,98.0
2026-02-07,referral,515.0,0.0945,50.0
2026-02-08,organic,2034.0,0.047,88.0
2026-02-08,paid,1299.0,0.0559,81.0
2026-02-08,referral,495.0,0.0912,39.0
2026-02-09,organic,3832.0,0.0417,152.0
2026-02-09,paid,2365.0,0.0628,155.0
2026-02-09,referral,907.0,0.0909,90.0
2026-02-10,organic,4012.0,0.0345,137.0
2026-02-10,paid,2709.0,0.0659,179.0
2026-02-10,referral,1008.0,0.0826,74.0
2026-02-11,organic,4754.0,0.0411,177.0
2026-02-11,paid,2774.0,0.0661,188.0
2026-02-11,referral,856.0,0.0864,62.0
2026-02-12,organic,3883.0,0.0461,187.0
2026-02-12,paid,2754.0,0.0655,173.0
2026-02-12,referral,974.0,0.0854,65.0
2026-02-13,organic,3664.0,0.0469,183.0
2026-02-13,paid,2343.0,0.0639,175.0
2026-02-13,referral,820.0,0.0946,72.0
2026-02-14,organic,2411.0,0.0499,131.0
2026-02-14,paid,1582.0,0.0556,98.0
2026-02-14,referral,535.0,0.0965,61.0
2026-02-15,organic,2276.0,0.0471,105.0
2026-02-15,paid,1295.0,0.0645,106.0
2026-02-15,referral,491.0,0.0965,46.0
2026-02-16,organic,4186.0,0.0476,217.0
2026-02-16,paid,2671.0,0.0604,154.0
2026-02-16,referral,839.0,0.0849,59.0
2026-02-17,organic,4063.0,0.0497,203.0
2026-02-17,paid,2606.0,0.0578,142.0
2026-02-17,referral,965.0,0.1025,113.0
2026-02-18,organic,3988.0,0.0458,184.0
2026-02-18,paid,2860.0,0.0561,154.0
2026-02-18,referral,1016.0,0.091,96.0
2026-02-19,organic,4072.0,0.0373,172.0
2026-02-19,paid,2712.0,0.056,166.0
2026-02-19,referral,921.0,0.0947,92.0
2026-02-20,organic,3704.0,0.0502,181.0
2026-02-20,paid,2366.0,0.0557,136.0
2026-02-20,referral,794.0,0.0839,76.0
2026-02-21,organic,2629.0,0.0507,158.0
2026-02-21,paid,1548.0,0.0635,97.0
2026-02-21,referral,523.0,0.0893,49.0
2026-02-22,organic,2073.0,0.043,90.0
2026-02-22,paid,1295.0,0.0607,85.0
2026-02-22,referral,452.0,0.0876,40.0
2026-02-23,organic,4363.0,0.0429,189.0
2026-02-23,paid,2761.0,0.0632,188.0
2026-02-23,referral,947.0,0.0978,97.0
2026-02-24,organic,4760.0,0.0423,195.0
2026-02-24,paid,2724.0,0.0576,158.0
2026-02-24,referral,982.0,0.0947,89.0
2026-02-25,organic,4285.0,0.0451,193.0
2026-02-25,paid,2548.0,0.0656,167.0
2026-02-25,referral,951.0,0.0868,83.0
2026-02-26,organic,4300.0,0.04354642857142857,187.0
2026-02-26,paid,2598.0,0.05352785714285714,139.0
2026-02-26,referral,897.0,0.08239571428571428,74.0
2026-02-27,organic,4119.0,0.042114285714285715,173.0
2026-02-27,paid,2480.0,0.06039571428571429,150.0
2026-02-27,referral,874.0,0.09427857142857143,82.0
2026-02-28,organic,2525.0,0.03621214285714285,91.0
2026-02-28,paid,1521.0,0.05782714285714286,88.0
2026-02-28,referral,540.0,0.08000357142857144,43.0
2026-03-01,organic,2344.0,0.04233142857142857,99.0
2026-03-01,paid,1389.0,0.05101714285714286,71.0
2026-03-01,referral,464.0,0.08301714285714286,39.0
2026-03-02,organic,4344.0,0.036875000000000005,160.0
2026-03-02,paid,2550.0,0.0525,134.0
2026-03-02,referral,940.0,0.08026785714285714,75.0
2026-03-03,organic,4154.0,0.034421428571428575,143.0
2026-03-03,paid,2895.0,0.052982857142857144,153.0
2026-03-03,referral,980.0,0.07145714285714286,70.0
2026-03-04,organic,4106.0,0.035105000000000004,144.0
2026-03-04,paid,2897.0,0.049895,145.0
2026-03-04,referral,941.0,0.07964500000000001,75.0
2026-03-05,organic,4146.0,0.04118,171.0
2026-03-05,paid,2653.0,0.04706285714285715,125.0
2026-03-05,referral,989.0,0.07606285714285715,75.0
2026-03-06,organic,4413.0,0.038985000000000006,172.0
2026-03-06,paid,2532.0,0.049316428571428574,125.0
2026-03-06,referral,905.0,0.07708214285714286,70.0
2026-03-07,organic,2463.0,0.041171428571428574,101.0
2026-03-07,paid,1428.0,0.04517857142857143,65.0
2026-03-07,referral,530.0,0.07982857142857143,42.0
2026-03-08,organic,2237.0,0.03813785714285714,85.0
2026-03-08,paid,1366.0,0.04371714285714286,60.0
2026-03-08,referral,512.0,0.06442928571428572,33.0
2026-03-09,organic,4480.0,0.034691428571428574,155.0
2026-03-09,paid,2530.0,0.04286285714285715,108.0
2026-03-09,referral,1012.0,0.06440571428571429,65.0
2026-03-10,organic,4616.0,0.03246428571428571,150.0
2026-03-10,paid,2847.0,0.046892857142857146,134.0
2026-03-10,referral,983.0,0.07553357142857142,74.0
2026-03-11,organic,3645.0,0.027649999999999997,101.0
2026-03-11,paid,2554.0,0.04402999999999999,112.0
2026-03-11,referral,924.0,0.047459999999999995,44.0
2026-03-12,organic,4131.0,0.033249999999999995,137.0
2026-03-12,paid,2349.0,0.041159999999999995,97.0
2026-03-12,referral,948.0,0.06341999999999999,60.0
2026-03-13,organic,3542.0,0.033249999999999995,118.0
2026-03-13,paid,2486.0,0.04158,103.0
2026-03-13,referral,917.0,0.05963999999999999,55.0
2026-03-14,organic,2286.0,0.029959999999999997,68.0
2026-03-14,paid,1515.0,0.04088,62.0
2026-03-14,referral,452.0,0.05900999999999999,27.0
2026-03-15,organic,2271.0,0.027999999999999997,64.0
2026-03-15,paid,1374.0,0.04074,56.0
2026-03-15,referral,538.0,0.05851999999999999,31.0
2026-03-16,organic,4028.0,0.029609999999999997,119.0
2026-03-16,paid,2658.0,0.0469,125.0
2026-03-16,referral,1064.0,0.06334999999999999,67.0
2026-03-17,organic,3835.0,0.03528,135.0
2026-03-17,paid,2342.0,0.04655,109.0
2026-03-17,referral,1037.0,0.05578999999999999,58.0
2026-03-18,organic,4748.0,0.02954,140.0
2026-03-18,paid,2820.0,0.03934,111.0
2026-03-18,referral,916.0,0.06482,59.0
2026-03-19,organic,3707.0,0.03094,115.0
2026-03-19,paid,2447.0,0.04081,100.0
2026-03-19,referral,877.0,0.06153,54.0
2026-03-20,organic,3962.0,0.03458,137.0
2026-03-20,paid,2467.0,0.04248999999999999,105.0
2026-03-20,referral,866.0,0.06783,59.0
2026-03-21,organic,2274.0,0.03675,84.0
2026-03-21,paid,1628.0,0.044939999999999994,73.0
2026-03-21,referral,532.0,0.07175,38.0
2026-03-22,organic,2047.0,0.029819999999999996,61.0
2026-03-22,paid,1351.0,0.040389999999999995,55.0
2026-03-22,referral,481.0,0.063,30.0
2026-03-23,organic,4278.0,0.03199,137.0
2026-03-23,paid,2969.0,0.041999999999999996,125.0
2026-03-23,referral,879.0,0.06124999999999999,54.0
2026-03-24,organic,4132.0,0.0343,142.0
2026-03-24,paid,2832.0,0.04164999999999999,118.0
2026-03-24,referral,978.0,0.06412,63.0
2026-03-25,organic,4181.0,0.03059,128.0
2026-03-25,paid,2499.0,0.04878999999999999,122.0
2026-03-25,referral,964.0,0.06874,66.0
2026-03-26,organic,4080.0,0.03017,123.0
2026-03-26,paid,2728.0,0.04312,118.0
2026-03-26,referral,1017.0,0.06419,65.0
2026-03-27,organic,4195.0,0.03311,139.0
2026-03-27,paid,2253.0,0.0441,99.0
2026-03-27,referral,870.0,0.059289999999999995,52.0
2026-03-28,organic,2587.0,0.029469999999999996,76.0
2026-03-28,paid,1592.0,0.04081,65.0
2026-03-28,referral,561.0,0.07196,40.0
2026-03-29,organic,2391.0,0.031219999999999998,75.0
2026-03-29,paid,1330.0,0.041229999999999996,55.0
2026-03-29,referral,505.0,0.06516999999999999,33.0
2026-03-30,organic,3886.0,0.03688999999999999,143.0
2026-03-30,paid,2311.0,0.03976,92.0
2026-03-30,referral,998.0,0.06475,65.0
2026-03-31,organic,4067.0,0.032549999999999996,132.0
2026-03-31,paid,2746.0,0.040389999999999995,111.0
2026-03-31,referral,971.0,0.06181,60.0
