date,channel,traffic,conversion_rate,signups
2026-02-03,paid,2597.0,0.0629,161.0
2026-02-03,referral,960.0,0.0993,88.0
2026-02-04,organic,4712.0,0.0485,202.0
2026-02-04,paid,2779.0,0.0638,150.0
2026-02-04,referral,958.0,0.0966,99.0
2026-02-05,organic,4574.0,0.0404,206.0
2026-02-05,paid,2403.0,0.0513,141.0
2026-02-05,referral,929.0,0.0936,99.0
2026-02-06,organic,4356.0,0.0458,194.0
2026-02-06,paid,2154.0,0.0612,114.0
2026-02-06,referral,869.0,0.0963,70.0
2026-02-07,organic,2261.0,0.045,101.0
2026-02-07,paid,1596.0,0.066,112.0
2026-02-07,referral,516.0,0.0859,47.0
2026-02-08,organic,2129.0,0.041,95.0
2026-02-08,paid,1574.0,0.0625,82.0
2026-02-08,referral,489.0,0.1042,49.0
2026-02-09,organic,3880.0,0.0456,166.0
2026-02-09,paid,2483.0,0.0535,122.0
2026-02-09,referral,1073.0,0.0699,67.0
2026-02-10,organic,4421.0,0.0437,181.0
2026-02-10,paid,2738.0,0.0595,151.0
2026-02-10,referral,961.0,0.0941,84.0
2026-02-11,organic,4393.0,0.0469,212.0
2026-02-11,paid,2929.0,0.0585,174.0
2026-02-11,referral,887.0,0.0899,86.0
2026-02-12,organic,2602.7999999999997,0.0464,121.0
2026-02-12,paid,2657.0,0.044,121.0
2026-02-12,referral,996.0,0.0835,81.0
2026-02-13,organic,2205.6,0.0455,100.0
2026-02-13,paid,2294.0,0.058,137.0
2026-02-13,referral,851.0,0.085,64.0
2026-02-14,organic,1548.0,0.0437,68.0
2026-02-14,paid,1447.0,0.0551,85.0
2026-02-14,referral,556.0,0.081,40.0
2026-02-15,organic,1308.0,0.0486,64.0
2026-02-15,paid,1344.0,0.0622,75.0
2026-02-15,referral,512.0,0.088,41.0
2026-02-16,organic,2308.2,0.0408,94.0
2026-02-16,paid,2790.0,0.0603,168.0
2026-02-16,referral,940.0,0.0962,80.0
2026-02-17,organic,2661.0,0.0453,121.0
2026-02-17,paid,2796.0,0.0576,179.0
2026-02-17,referral,904.0,0.0887,93.0
2026-02-18,organic,2712.6,0.0501,136.0
2026-02-18,paid,2780.0,0.0682,188.0
2026-02-18,referral,956.0,0.0853,76.0
2026-02-19,organic,2680.7999999999997,0.0461,124.0
2026-02-19,paid,2357.0,0.0583,134.0
2026-02-19,referral,886.0,0.0913,83.0
2026-02-20,organic,2259.6,0.0473,107.0
2026-02-20,paid,2430.0,0.0615,158.0
2026-02-20,referral,879.0,0.0902,92.0
2026-02-21,organic,1474.8,0.049,72.0
2026-02-21,paid,1442.0,0.0561,77.0
2026-02-21,referral,550.0,0.0856,51.0
2026-02-22,organic,1357.8,0.049,67.0
2026-02-22,paid,1213.0,0.0628,73.0
2026-02-22,referral,500.0,0.0922,47.0
2026-02-23,organic,2146.2,0.0467,100.0
2026-02-23,paid,2677.0,0.0606,176.0
2026-02-23,referral,966.0,0.0793,85.0
2026-02-24,organic,2667.0,0.0442,118.0
2026-02-24,paid,2616.0,0.0606,168.0
2026-02-24,referral,972.0,0.0816,80.0
2026-02-25,organic,2768.4,0.0417,115.0
2026-02-25,paid,2719.0,0.0634,178.0
2026-02-25,referral,883.0,0.0904,67.0
2026-02-26,organic,2461.2,0.0485,119.0
2026-02-26,paid,2796.0,0.0635,172.0
2026-02-26,referral,1028.0,0.1042,102.0
2026-02-27,organic,2469.6,0.0392,97.0
2026-02-27,paid,2523.0,0.056,147.0
2026-02-27,referral,875.0,0.0843,68.0
2026-02-28,organic,1647.0,0.0399,66.0
2026-02-28,paid,1588.0,0.0554,83.0
2026-02-28,referral,549.0,0.099,52.0
2026-03-01,organic,1393.8,0.0454,63.0
2026-03-01,paid,1219.0,0.0563,64.0
2026-03-01,referral,507.0,0.0949,48.0
2026-03-02,organic,2675.4,0.0532,142.0
2026-03-02,paid,2472.0,0.0657,161.0
2026-03-02,referral,1024.0,0.0862,92.0
2026-03-03,organic,2420.4,0.0391,95.0
2026-03-03,paid,2874.0,0.0622,189.0
2026-03-03,referral,910.0,0.09,83.0
2026-03-04,organic,2595.6,0.0384,100.0
2026-03-04,paid,2496.0,0.0546,116.0
2026-03-04,referral,862.0,0.0894,87.0
2026-03-05,organic,2703.0,0.0454,123.0
2026-03-05,paid,2688.0,0.066,179.0
2026-03-05,referral,942.0,0.0817,72.0
2026-03-06,organic,2263.2,0.0477,108.0
2026-03-06,paid,2275.0,0.0647,158.0
2026-03-06,referral,862.0,0.0978,87.0
2026-03-07,organic,1471.2,0.0471,69.0
2026-03-07,paid,1513.0,0.0551,81.0
2026-03-07,referral,533.0,0.0921,49.0
2026-03-08,organic,1286.3999999999999,0.0487,63.0
2026-03-08,paid,1356.0,0.0613,77.0
2026-03-08,referral,469.0,0.0849,38.0
2026-03-09,organic,2596.7999999999997,0.0471,122.0
2026-03-09,paid,2594.0,0.0626,160.0
2026-03-09,referral,906.0,0.0983,78.0
2026-03-10,organic,2550.6,0.0416,106.0
2026-03-10,paid,2783.0,0.0642,184.0
2026-03-10,referral,953.0,0.0925,92.0
2026-03-11,organic,2392.2,0.0432,103.0
2026-03-11,paid,2908.0,0.06,179.0
2026-03-11,referral,902.0,0.0886,69.0
2026-03-12,organic,2414.4,0.0435,105.0
2026-03-12,paid,3014.0,0.0609,188.0
2026-03-12,referral,942.0,0.0773,75.0
2026-03-13,organic,2095.2,0.0385,81.0
2026-03-13,paid,2141.0,0.0596,128.0
2026-03-13,referral,872.0,0.0964,74.0
2026-03-14,organic,1375.8,0.042,58.0
2026-03-14,paid,1629.0,0.0598,95.0
2026-03-14,referral,518.0,0.099,51.0
2026-03-15,organic,1366.8,0.0409,56.0
2026-03-15,paid,1316.0,0.0595,84.0
2026-03-15,referral,538.0,0.0926,37.0
2026-03-16,organic,2604.6,0.0494,129.0
2026-03-16,paid,2207.0,0.0648,138.0
2026-03-16,referral,911.0,0.0866,60.0
2026-03-17,organic,2643.6,0.0487,129.0
2026-03-17,paid,3154.0,0.066,197.0
2026-03-17,referral,1009.0,0.0979,102.0
2026-03-18,organic,2254.7999999999997,0.0426,96.0
2026-03-18,paid,2599.0,0.0562,143.0
2026-03-18,referral,889.0,0.0937,82.0
2026-03-19,organic,2385.0,0.0444,106.0
2026-03-19,paid,2662.0,0.0599,157.0
2026-03-19,referral,1041.0,0.0986,103.0
2026-03-20,organic,2316.6,0.05,116.0
2026-03-20,paid,2338.0,0.061,134.0
2026-03-20,referral,782.0,0.0888,61.0
2026-03-21,organic,1329.6,0.0421,56.0
2026-03-21,paid,1441.0,0.0541,66.0
2026-03-21,referral,567.0,0.089,58.0
2026-03-22,organic,1216.2,0.0486,59.0
2026-03-22,paid,1186.0,0.0543,57.0
2026-03-22,referral,495.0,0.0866,53.0
2026-03-23,organic,2569.7999999999997,0.0439,113.0
2026-03-23,paid,2558.0,0.0645,166.0
2026-03-23,referral,929.0,0.0918,76.0
2026-03-24,organic,2783.4,0.0391,109.0
2026-03-24,paid,2633.0,0.0556,140.0
2026-03-24,referral,981.0,0.091,86.0
2026-03-25,organic,2614.2,0.0446,117.0
2026-03-25,paid,2989.0,0.0545,155.0
2026-03-25,referral,964.0,0.0709,64.0
2026-03-26,organic,2472.6,0.0472,117.0
2026-03-26,paid,2659.0,0.0615,184.0
2026-03-26,referral,981.0,0.0904,100.0
2026-03-27,organic,2238.0,0.0403,90.0
2026-03-27,paid,2211.0,0.0583,103.0
2026-03-27,referral,759.0,0.087,80.0
2026-03-28,organic,1468.8,0.0411,60.0
2026-03-28,paid,1424.0,0.0547,72.0
2026-03-28,referral,561.0,0.0901,58.0
2026-03-29,organic,1390.2,0.0471,65.0
2026-03-29,paid,1340.0,0.0523,66.0
2026-03-29,referral,504.0,0.0829,31.0
2026-03-30,organic,2572.7999999999997,0.0458,118.0
2026-03-30,paid,2547.0,0.0615,153.0
2026-03-30,referral,902.0,0.0894,75.0
2026-03-31,organic,2566.7999999999997,0.0486,125.0
2026-03-31,paid,2777.0,0.0567,160.0
2026-03-31,referral,1047.0,0.0874,82.0
