date,channel,traffic,conversion_rate,signups
2026-03-13,referral,931.0,0.0416,39.0
2026-03-14,organic,2382.0,0.02335,56.0
2026-03-14,paid,1269.0,0.029,37.0
2026-03-14,referral,542.0,0.0396,21.0
2026-03-15,organic,2237.0,0.0202,45.0
2026-03-15,paid,1420.0,0.02835,40.0
2026-03-15,referral,526.0,0.0425,22.0
2026-03-16,organic,3776.0,0.0228,86.0
2026-03-16,paid,2824.0,0.02995,85.0
2026-03-16,referral,1037.0,0.04385,45.0
2026-03-17,organic,4246.0,0.0229,97.0
2026-03-17,paid,2830.0,0.03255,92.0
2026-03-17,referral,928.0,0.0437,41.0
2026-03-18,organic,4167.0,0.0247,103.0
2026-03-18,paid,2732.0,0.02745,75.0
2026-03-18,referral,900.0,0.0409,37.0
2026-03-19,organic,4281.0,0.0229,98.0
2026-03-19,paid,2655.0,0.0286,76.0
2026-03-19,referral,947.0,0.04265,40.0
2026-03-20,organic,3645.0,0.02055,75.0
2026-03-20,paid,2319.0,0.0278,64.0
2026-03-20,referral,773.0,0.0484,37.0
2026-03-21,organic,2384.0,0.02225,53.0
2026-03-21,paid,1448.0,0.02685,39.0
2026-03-21,referral,531.0,0.04515,24.0
2026-03-22,organic,1958.0,0.02395,47.0
2026-03-22,paid,1206.0,0.03295,40.0
2026-03-22,referral,477.0,0.0373,18.0
2026-03-23,organic,4408.0,0.02295,101.0
2026-03-23,paid,2508.0,0.029,73.0
2026-03-23,referral,909.0,0.04685,43.0
2026-03-24,organic,4281.0,0.022,94.0
2026-03-24,paid,2511.0,0.03255,82.0
2026-03-24,referral,1013.0,0.0464,47.0
2026-03-25,organic,4841.0,0.02255,109.0
2026-03-25,paid,2565.0,0.0332,85.0
2026-03-25,referral,938.0,0.04945,46.0
2026-03-26,organic,3740.0,0.0228,85.0
2026-03-26,paid,2521.0,0.0299,75.0
2026-03-26,referral,941.0,0.0439,41.0
2026-03-27,organic,4164.0,0.02185,91.0
2026-03-27,paid,2422.0,0.0291,70.0
2026-03-27,referral,801.0,0.0385,31.0
2026-03-28,organic,2259.0,0.01995,45.0
2026-03-28,paid,1557.0,0.0282,44.0
2026-03-28,referral,583.0,0.04615,27.0
2026-03-29,organic,2245.0,0.0237,53.0
2026-03-29,paid,1433.0,0.02815,40.0
2026-03-29,referral,513.0,0.0463,24.0
2026-03-30,organic,4165.0,0.02195,91.0
2026-03-30,paid,2583.0,0.03485,90.0
2026-03-30,referral,891.0,0.04155,37.0
2026-03-31,organic,4214.0,0.024,101.0
2026-03-31,paid,2573.0,0.03025,78.0
2026-03-31,referral,949.0,0.0448,43.0
