date,channel,traffic,conversion_rate,signups
2026-02-02,referral,902.0,0.1035,103.0
2026-02-03,organic,4027.0,0.0432,163.0
2026-02-03,paid,2651.0,0.0611,178.0
2026-02-03,referral,1006.0,0.0878,94.0
2026-02-04,organic,4013.0,0.0414,159.0
2026-02-04,paid,2657.0,0.0651,169.0
2026-02-04,referral,952.0,0.0887,81.0
2026-02-05,organic,4329.0,0.0488,211.0
2026-02-05,paid,2789.0,0.0588,164.0
2026-02-05,referral,951.0,0.0877,83.0
2026-02-06,organic,4342.0,0.04783035714285714,208.0
2026-02-06,paid,2409.0,0.05608035714285714,135.0
2026-02-06,referral,824.0,0.09821428571428571,81.0
2026-02-07,organic,2503.0,0.04098214285714286,103.0
2026-02-07,paid,1544.0,0.05968928571428571,92.0
2026-02-07,referral,511.0,0.09315000000000001,48.0
2026-02-08,organic,2027.0,0.04126428571428571,84.0
2026-02-08,paid,1140.0,0.06303214285714286,72.0
2026-02-08,referral,519.0,0.08006785714285714,42.0
2026-02-09,organic,4174.0,0.03937142857142857,164.0
2026-02-09,paid,2393.0,0.06193571428571428,148.0
2026-02-09,referral,900.0,0.09527142857142858,86.0
2026-02-10,organic,3892.0,0.04034464285714286,157.0
2026-02-10,paid,2652.0,0.05154642857142857,137.0
2026-02-10,referral,993.0,0.08542499999999999,85.0
2026-02-11,organic,4619.0,0.04321428571428571,200.0
2026-02-11,paid,2615.0,0.05410714285714286,141.0
2026-02-11,referral,1021.0,0.08589285714285715,88.0
2026-02-12,organic,3995.0,0.0357875,143.0
2026-02-12,paid,2647.0,0.048299999999999996,128.0
2026-02-12,referral,1067.0,0.0756,81.0
2026-02-13,organic,3534.0,0.04165714285714286,147.0
2026-02-13,paid,2466.0,0.051171428571428576,126.0
2026-02-13,referral,848.0,0.07122857142857143,60.0
2026-02-14,organic,2621.0,0.038019642857142856,100.0
2026-02-14,paid,1390.0,0.05967321428571428,83.0
2026-02-14,referral,551.0,0.08367678571428572,46.0
2026-02-15,organic,2143.0,0.03474642857142857,74.0
2026-02-15,paid,1426.0,0.04411071428571428,63.0
2026-02-15,referral,490.0,0.07499642857142857,37.0
2026-02-16,organic,4228.0,0.03841071428571429,162.0
2026-02-16,paid,2468.0,0.04194642857142858,104.0
2026-02-16,referral,966.0,0.08140178571428572,79.0
2026-02-17,organic,4728.0,0.03252857142857143,154.0
2026-02-17,paid,2725.0,0.05366428571428571,146.0
2026-02-17,referral,850.0,0.06474285714285714,55.0
2026-02-18,organic,4267.0,0.03539821428571428,151.0
2026-02-18,paid,2725.0,0.047607142857142855,130.0
2026-02-18,referral,1075.0,0.07478928571428571,80.0
2026-02-19,organic,4237.0,0.032325,137.0
2026-02-19,paid,2555.0,0.044925,115.0
2026-02-19,referral,890.0,0.081,72.0
2026-02-20,organic,4016.0,0.0315,127.0
2026-02-20,paid,1950.0,0.043125000000000004,84.0
2026-02-20,referral,780.0,0.06615,52.0
2026-02-21,organic,2550.0,0.033675000000000004,86.0
2026-02-21,paid,1491.0,0.05025,75.0
2026-02-21,referral,521.0,0.07245,38.0
2026-02-22,organic,1966.0,0.0303,60.0
2026-02-22,paid,1405.0,0.04455,63.0
2026-02-22,referral,534.0,0.068775,37.0
2026-02-23,organic,3796.0,0.0354,134.0
2026-02-23,paid,2832.0,0.04395,124.0
2026-02-23,referral,904.0,0.07125000000000001,64.0
2026-02-24,organic,4362.0,0.034425000000000004,150.0
2026-02-24,paid,2631.0,0.045825000000000005,121.0
2026-02-24,referral,988.0,0.069525,69.0
2026-02-25,organic,4541.0,0.035925,163.0
2026-02-25,paid,2683.0,0.0414,111.0
2026-02-25,referral,1045.0,0.069675,73.0
2026-02-26,organic,4321.0,0.034725,150.0
2026-02-26,paid,2850.0,0.049049999999999996,140.0
2026-02-26,referral,1037.0,0.07214999999999999,75.0
2026-02-27,organic,3592.0,0.032175,116.0
2026-02-27,paid,2268.0,0.039075,89.0
2026-02-27,referral,923.0,0.060675,56.0
2026-02-28,organic,2254.0,0.036375000000000005,82.0
2026-02-28,paid,1411.0,0.045225,64.0
2026-02-28,referral,559.0,0.06645,37.0
2026-03-01,organic,2302.0,0.0312,72.0
2026-03-01,paid,1322.0,0.037875000000000006,50.0
2026-03-01,referral,516.0,0.07125000000000001,37.0
2026-03-02,organic,4159.0,0.03585,149.0
2026-03-02,paid,2865.0,0.0444,127.0
2026-03-02,referral,938.0,0.061200000000000004,57.0
2026-03-03,organic,4104.0,0.032775,135.0
2026-03-03,paid,2321.0,0.05115,119.0
2026-03-03,referral,939.0,0.06885000000000001,65.0
2026-03-04,organic,4234.0,0.0366,155.0
2026-03-04,paid,2874.0,0.04395,126.0
2026-03-04,referral,877.0,0.06435,56.0
2026-03-05,organic,4193.0,0.03465,145.0
2026-03-05,paid,2553.0,0.042525,109.0
2026-03-05,referral,953.0,0.05805,55.0
2026-03-06,organic,3707.0,0.0372,138.0
2026-03-06,paid,2264.0,0.044475,101.0
2026-03-06,referral,851.0,0.0726,62.0
2026-03-07,organic,2330.0,0.031275,73.0
2026-03-07,paid,1483.0,0.037275,55.0
2026-03-07,referral,502.0,0.063225,32.0
2026-03-08,organic,2482.0,0.029700000000000004,74.0
2026-03-08,paid,1247.0,0.042525,53.0
2026-03-08,referral,477.0,0.074625,36.0
2026-03-09,organic,4645.0,0.03495,162.0
2026-03-09,paid,2556.0,0.0456,117.0
2026-03-09,referral,998.0,0.068025,68.0
2026-03-10,organic,4377.0,0.03465,152.0
2026-03-10,paid,3010.0,0.038325,115.0
2026-03-10,referral,1032.0,0.062175,64.0
2026-03-11,organic,4505.0,0.030975000000000003,140.0
2026-03-11,paid,2700.0,0.04095,111.0
2026-03-11,referral,998.0,0.0603,60.0
2026-03-12,organic,4204.0,0.035025,147.0
2026-03-12,paid,2556.0,0.044925,115.0
2026-03-12,referral,1034.0,0.064575,67.0
2026-03-13,organic,3906.0,0.028274999999999998,110.0
2026-03-13,paid,2436.0,0.046575000000000005,113.0
2026-03-13,referral,791.0,0.062625,50.0
2026-03-14,organic,2342.0,0.030074999999999998,70.0
2026-03-14,paid,1604.0,0.043500000000000004,70.0
2026-03-14,referral,468.0,0.06637499999999999,31.0
2026-03-15,organic,2304.0,0.035925,83.0
2026-03-15,paid,1335.0,0.040725,54.0
2026-03-15,referral,518.0,0.067575,35.0
2026-03-16,organic,4743.0,0.0351,166.0
2026-03-16,paid,2499.0,0.0438,109.0
2026-03-16,referral,988.0,0.06765,67.0
2026-03-17,organic,4328.0,0.032775,142.0
2026-03-17,paid,2696.0,0.039525,107.0
2026-03-17,referral,885.0,0.071025,63.0
2026-03-18,organic,4496.0,0.037875000000000006,170.0
2026-03-18,paid,2464.0,0.043125000000000004,106.0
2026-03-18,referral,1117.0,0.06712499999999999,75.0
2026-03-19,organic,3878.0,0.036675,142.0
2026-03-19,paid,2477.0,0.045149999999999996,112.0
2026-03-19,referral,866.0,0.071325,62.0
2026-03-20,organic,3618.0,0.037500000000000006,136.0
2026-03-20,paid,2490.0,0.049049999999999996,122.0
2026-03-20,referral,889.0,0.063975,57.0
2026-03-21,organic,2647.0,0.033225,88.0
2026-03-21,paid,1641.0,0.04185,69.0
2026-03-21,referral,546.0,0.06810000000000001,37.0
2026-03-22,organic,1916.0,0.035625000000000004,68.0
2026-03-22,paid,1363.0,0.030375,41.0
2026-03-22,referral,460.0,0.07875,36.0
2026-03-23,organic,4215.0,0.03825,161.0
2026-03-23,paid,2529.0,0.048299999999999996,122.0
2026-03-23,referral,1056.0,0.06555,69.0
2026-03-24,organic,4661.0,0.0318,148.0
2026-03-24,paid,2798.0,0.046275,129.0
2026-03-24,referral,855.0,0.075225,64.0
2026-03-25,organic,4409.0,0.04275,188.0
2026-03-25,paid,2862.0,0.039975,114.0
2026-03-25,referral,975.0,0.056249999999999994,55.0
2026-03-26,organic,4017.0,0.028725,115.0
2026-03-26,paid,2442.0,0.043575,106.0
2026-03-26,referral,994.0,0.073575,73.0
2026-03-27,organic,4102.0,0.0342,140.0
2026-03-27,paid,2497.0,0.0456,114.0
2026-03-27,referral,964.0,0.067275,65.0
2026-03-28,organic,2470.0,0.037349999999999994,92.0
2026-03-28,paid,1474.0,0.043500000000000004,64.0
2026-03-28,referral,506.0,0.0666,34.0
2026-03-29,organic,2114.0,0.035475,75.0
2026-03-29,paid,1540.0,0.046575000000000005,72.0
2026-03-29,referral,501.0,0.05512499999999999,28.0
2026-03-30,organic,4216.0,0.035475,150.0
2026-03-30,paid,2441.0,0.04245,104.0
2026-03-30,referral,952.0,0.07365,70.0
2026-03-31,organic,4328.0,0.0336,145.0
2026-03-31,paid,2541.0,0.0423,107.0
2026-03-31,referral,1009.0,0.069675,70.0
